day,index,count turtles,count turtles with [infected? = false and recovered? = false],count turtles with [infected? = true],count turtles with [recovered? = true],death-count,quarantined-count,max-infected-others,variance-infected-others,mean-infected-others,run number,average-susceptibility,average-recovery-time,initial-population,initial-infected,average-death-rate,average-recovery-rate,quarantine-delay,mass-testing-intensity,social-distancing-intensity,lockdown-intensity
13,312,4993.0,4981.0,12.0,0.0,7.0,17.0,3.0,1.0,2.0,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
14,336,4993.0,4981.0,12.0,0.0,7.0,17.0,3.0,1.0,2.0,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
15,360,4993.0,4981.0,11.0,1.0,7.0,17.0,3.0,1.0,2.0,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
16,384,4992.0,4981.0,9.0,2.0,8.0,17.0,3.0,0.98319208,2.166666667,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
17,408,4991.0,4981.0,8.0,2.0,9.0,17.0,3.0,0.98319208,2.166666667,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
18,432,4991.0,4981.0,7.0,3.0,9.0,17.0,3.0,0.98319208,2.166666667,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
19,456,4989.0,4981.0,5.0,3.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
20,480,4989.0,4981.0,4.0,4.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
21,504,4989.0,4981.0,4.0,4.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
22,528,4989.0,4981.0,3.0,5.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
23,552,4989.0,4981.0,3.0,5.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
24,576,4989.0,4981.0,2.0,6.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
25,600,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
26,624,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
27,648,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
28,672,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
29,696,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
30,720,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
31,744,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
32,768,4989.0,4981.0,1.0,7.0,11.0,17.0,3.0,0.8944271909999999,2.4,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
33,792,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
34,816,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
35,840,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
36,864,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
37,888,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
38,912,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
39,936,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
40,960,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
41,984,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
42,1008,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
43,1032,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
44,1056,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
45,1080,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
46,1104,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
47,1128,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
48,1152,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
49,1176,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
50,1200,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
51,1224,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
52,1248,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
53,1272,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
54,1296,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
55,1320,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
56,1344,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
57,1368,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
58,1392,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
59,1416,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
60,1440,,,,,,,,,,40.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,100.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
1,24,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
2,48,5000.0,4998.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
3,72,5000.0,4998.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
4,96,5000.0,4998.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
5,120,5000.0,4998.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
6,144,5000.0,4998.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
7,168,5000.0,4998.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
8,192,5000.0,4998.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
9,216,5000.0,4998.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
10,240,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
11,264,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
12,288,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
13,312,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
14,336,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
15,360,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
16,384,4999.0,4998.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
17,408,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
18,432,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
19,456,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
20,480,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
21,504,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
22,528,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
23,552,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
24,576,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
25,600,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
26,624,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
27,648,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
28,672,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
29,696,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
30,720,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
31,744,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
32,768,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
33,792,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
34,816,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
35,840,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
36,864,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
37,888,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
38,912,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
39,936,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
40,960,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
41,984,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
42,1008,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
43,1032,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
44,1056,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
45,1080,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
46,1104,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
47,1128,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
48,1152,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
49,1176,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
50,1200,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
51,1224,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
52,1248,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
53,1272,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
54,1296,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
55,1320,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
56,1344,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
57,1368,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
58,1392,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
59,1416,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
60,1440,,,,,,,,,,41.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
1,24,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
2,48,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
3,72,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
4,96,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
5,120,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
6,144,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
7,168,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
8,192,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
9,216,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
10,240,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
11,264,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
12,288,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
13,312,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
14,336,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
15,360,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
16,384,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
17,408,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
18,432,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
19,456,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
20,480,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
21,504,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
22,528,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
23,552,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
24,576,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
25,600,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
26,624,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
27,648,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
28,672,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
29,696,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
30,720,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
31,744,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
32,768,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
33,792,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
34,816,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
35,840,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
36,864,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
37,888,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
38,912,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
39,936,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
40,960,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
41,984,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
42,1008,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
43,1032,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
44,1056,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
45,1080,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
46,1104,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
47,1128,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
48,1152,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
49,1176,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
50,1200,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
51,1224,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
52,1248,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
53,1272,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
54,1296,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
55,1320,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
56,1344,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
57,1368,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
58,1392,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
59,1416,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
60,1440,,,,,,,,,,42.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,80.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
1,24,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
2,48,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
3,72,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
4,96,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
5,120,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
6,144,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
7,168,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
8,192,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
9,216,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
10,240,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
11,264,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
12,288,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
13,312,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
14,336,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
15,360,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
16,384,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
17,408,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
18,432,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
19,456,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
20,480,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
21,504,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
22,528,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
23,552,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
24,576,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
25,600,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
26,624,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
27,648,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
28,672,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
29,696,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
30,720,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
31,744,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
32,768,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
33,792,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
34,816,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
35,840,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
36,864,,,,,,,,,,43.0,60.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,80.0,90.0
