day,hour,alive,uninfected,infected,recovered,deaths,quarantined,max_infected,variance_infected,mean_infected,run_no,avg_susceptibility,avg_recovery_time,initial_population,initial_infected,average_death_rate,average_recovery_rate,quarantine_delay,mass_testing_intensity,social_distancing_intensity,lockdown_intensity
63,1512,,,,,,,,,,112.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,60.0,90.0,100.0
64,1536,,,,,,,,,,112.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,60.0,90.0,100.0
65,1560,,,,,,,,,,112.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,60.0,90.0,100.0
0,0,5000,4999,1,0,0,0,0,0.0,0.0,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
1,24,4998,4974,23,1,2,0,5,1.167748416,2.1818181819999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
2,48,4996,4938,57,1,4,0,5,1.210848399,2.115384615,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
3,72,4992,4887,104,1,8,0,8,1.50822598,2.170212766,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
4,96,4988,4830,157,1,12,1,10,1.647446107,2.1571428569999997,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
5,120,4975,4785,189,1,25,1,8,1.254345317,1.9340659340000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
6,144,4969,4742,226,1,31,1,8,1.24926074,1.9357798169999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
7,168,4959,4683,274,2,41,90,8,1.178145459,1.878571429,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
8,192,4947,4600,345,2,53,90,8,1.201506908,1.9415204680000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
9,216,4925,4499,420,6,75,90,8,1.291587381,2.009708738,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
10,240,4908,4383,516,9,92,213,8,1.310416316,1.9621212119999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
11,264,4874,4258,604,12,126,213,8,1.297610709,1.964401294,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
12,288,4844,4138,691,15,156,213,8,1.291896927,1.977272727,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
13,312,4814,3974,815,25,186,407,8,1.293651501,2.02200489,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
14,336,4772,3800,942,30,228,407,8,1.258880091,1.969450102,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
15,360,4723,3645,1044,34,277,407,8,1.265239003,1.983486239,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
16,384,4662,3435,1182,45,338,688,8,1.26880131,1.980861244,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
17,408,4602,3301,1248,53,398,688,8,1.297863205,1.99847793,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
18,432,4545,3158,1323,64,455,688,8,1.281344595,1.985815603,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
19,456,4470,2970,1424,76,530,1074,8,1.306024361,1.9816513759999999,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
20,480,4403,2796,1518,89,597,1074,8,1.288638318,1.9657282740000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
21,504,4318,2609,1601,108,682,1074,8,1.2845899729999999,1.9673055240000001,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
22,528,4226,2422,1679,125,774,1464,8,1.303313881,1.98608137,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
23,552,4145,2198,1799,148,855,1464,9,1.302514148,1.992023928,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
24,576,4059,2032,1859,168,941,1464,9,1.315449023,1.981939163,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
25,600,3965,1864,1908,193,1035,1881,9,1.3139632909999999,1.9707495430000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
26,624,3874,1682,1963,229,1126,1881,9,1.337103266,1.9973614780000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
27,648,3786,1518,2007,261,1214,1881,9,1.3429493319999999,1.992353441,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
28,672,3699,1377,2016,306,1301,2346,9,1.356306402,1.999169435,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
29,696,3613,1224,2044,345,1387,2346,9,1.365469052,1.9967767930000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
30,720,3527,1057,2079,391,1473,2346,9,1.3624400419999998,1.9890795630000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
31,744,3437,910,2083,444,1563,2746,9,1.362972651,1.9855732730000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
32,768,3321,774,2059,488,1679,2746,9,1.356575933,1.986466165,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
33,792,3229,657,2027,545,1771,2746,9,1.363275078,2.003739716,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
34,816,3138,543,2001,594,1862,3126,9,1.367819567,1.9963154019999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
35,840,3042,410,1976,656,1958,3126,9,1.362616056,1.997819767,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
36,864,2950,295,1921,734,2050,3126,9,1.360630664,1.9949275359999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
37,888,2854,231,1832,791,2146,3432,9,1.3677261019999998,2.002936858,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
38,912,2772,183,1727,862,2228,3432,9,1.372511108,2.0074404759999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
39,936,2701,127,1663,911,2299,3432,9,1.3613695419999998,2.006042296,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
40,960,2638,91,1589,958,2362,3724,9,1.358020519,2.002277904,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
41,984,2565,52,1476,1037,2435,3724,9,1.3510797959999998,1.994573643,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
42,1008,2496,26,1367,1103,2504,3724,9,1.3604177309999999,2.003139717,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
43,1032,2420,5,1249,1166,2580,3861,9,1.365944544,1.996807662,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
44,1056,2359,5,1147,1207,2641,3861,9,1.369249313,1.992647059,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
45,1080,2300,4,1024,1272,2700,3861,9,1.366161095,1.9790794980000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
46,1104,2259,4,922,1333,2741,3944,9,1.363477675,1.980425532,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
47,1128,2222,4,841,1377,2778,3944,9,1.3583029290000002,1.9809027780000001,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
48,1152,2184,4,754,1426,2816,3944,9,1.356482177,1.9779929580000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
49,1176,2140,4,638,1498,2860,3960,9,1.357425932,1.975828111,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
50,1200,2114,4,565,1545,2886,3960,9,1.362459261,1.981867634,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
51,1224,2088,4,497,1587,2912,3960,9,1.3605954930000002,1.97700092,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
52,1248,2063,4,424,1635,2937,3960,9,1.3633628999999998,1.980428705,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
53,1272,2053,4,365,1684,2947,3960,9,1.365180565,1.9803370790000001,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
54,1296,2032,4,311,1717,2968,3960,9,1.366165246,1.982058546,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
55,1320,2006,4,252,1750,2994,3960,9,1.370286214,1.9866539559999998,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
56,1344,1992,4,210,1778,3008,3960,9,1.366572029,1.98277512,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
57,1368,1985,4,182,1799,3015,3960,9,1.36688797,1.983716475,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
58,1392,1975,4,148,1823,3025,3960,9,1.3687240680000001,1.983622351,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
59,1416,1969,4,129,1836,3031,3960,9,1.370366346,1.9845410630000002,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
60,1440,1966,4,112,1850,3034,3960,9,1.371350756,1.985479187,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
61,1464,1956,4,89,1863,3044,3960,9,1.374318823,1.988315482,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
62,1488,1950,4,73,1873,3050,3960,9,1.375637182,1.990234375,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
63,1512,1949,4,60,1885,3051,3960,9,1.375637182,1.990234375,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
64,1536,1945,4,47,1894,3055,3960,9,1.375961084,1.991202346,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
65,1560,1942,4,35,1903,3058,3960,9,1.376284861,1.992172211,113.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
1,24,5000.0,4995.0,5.0,0.0,0.0,0.0,2.0,0.577350269,1.333333333,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
2,48,4999.0,4976.0,23.0,0.0,1.0,0.0,5.0,1.23516842,1.769230769,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
3,72,4996.0,4947.0,49.0,0.0,4.0,0.0,6.0,1.3515423290000002,2.08,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
4,96,4990.0,4904.0,86.0,0.0,10.0,1.0,10.0,1.732402815,2.2682926830000003,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
5,120,4985.0,4858.0,127.0,0.0,15.0,1.0,10.0,1.539640154,2.2131147540000002,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
6,144,4980.0,4820.0,159.0,1.0,20.0,1.0,12.0,1.646678963,2.194805195,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
7,168,4974.0,4763.0,209.0,2.0,26.0,44.0,12.0,1.59604775,2.25,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
8,192,4960.0,4718.0,239.0,3.0,40.0,44.0,12.0,1.606828311,2.1929824559999997,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
9,216,4949.0,4683.0,260.0,6.0,51.0,44.0,12.0,1.649555962,2.157480315,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
10,240,4936.0,4672.0,256.0,8.0,64.0,138.0,12.0,1.664112328,2.174603175,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
11,264,4926.0,4668.0,249.0,9.0,74.0,138.0,12.0,1.5975541080000002,2.146341463,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
12,288,4910.0,4668.0,233.0,9.0,90.0,138.0,12.0,1.6216028269999998,2.139130435,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
13,312,4902.0,4668.0,222.0,12.0,98.0,242.0,12.0,1.64339195,2.162162162,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
14,336,4891.0,4668.0,209.0,14.0,109.0,242.0,12.0,1.67616342,2.19047619,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
15,360,4883.0,4667.0,197.0,19.0,117.0,242.0,12.0,1.695478241,2.21,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
16,384,4876.0,4667.0,189.0,20.0,124.0,255.0,12.0,1.715291545,2.216494845,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
17,408,4865.0,4667.0,171.0,27.0,135.0,255.0,12.0,1.7486083769999998,2.2527472530000003,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
18,432,4861.0,4667.0,164.0,30.0,139.0,255.0,12.0,1.7630297069999998,2.269662921,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
19,456,4852.0,4667.0,150.0,35.0,148.0,256.0,12.0,1.7778223290000001,2.287356322,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
20,480,4846.0,4667.0,138.0,41.0,154.0,256.0,12.0,1.791670738,2.2941176469999998,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
21,504,4842.0,4667.0,126.0,49.0,158.0,256.0,12.0,1.796758731,2.30952381,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
22,528,4835.0,4667.0,110.0,58.0,165.0,256.0,12.0,1.670622941,2.2375,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
23,552,4829.0,4667.0,103.0,59.0,171.0,256.0,12.0,1.685968814,2.256410256,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
24,576,4825.0,4667.0,93.0,65.0,175.0,256.0,12.0,1.7012978619999999,2.253333333,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
25,600,4821.0,4667.0,82.0,72.0,179.0,256.0,12.0,1.718043735,2.2739726030000003,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
26,624,4815.0,4667.0,73.0,75.0,185.0,256.0,12.0,1.7417815069999998,2.281690141,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
27,648,4813.0,4667.0,65.0,81.0,187.0,256.0,12.0,1.747461928,2.3,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
28,672,4809.0,4667.0,52.0,90.0,191.0,256.0,12.0,1.754492844,2.2686567159999997,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
29,696,4806.0,4667.0,41.0,98.0,194.0,256.0,12.0,1.765573396,2.257575758,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
30,720,4802.0,4667.0,33.0,102.0,198.0,256.0,12.0,1.7838978859999999,2.265625,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
31,744,4801.0,4667.0,28.0,106.0,199.0,256.0,12.0,1.79576791,2.253968254,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
32,768,4799.0,4667.0,23.0,109.0,201.0,256.0,12.0,1.79576791,2.253968254,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
33,792,4799.0,4667.0,16.0,116.0,201.0,256.0,12.0,1.79576791,2.253968254,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
34,816,4798.0,4667.0,14.0,117.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
35,840,4798.0,4667.0,11.0,120.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
36,864,4798.0,4667.0,9.0,122.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
37,888,4798.0,4667.0,9.0,122.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
38,912,4798.0,4667.0,9.0,122.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
39,936,4798.0,4667.0,6.0,125.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
40,960,4798.0,4667.0,4.0,127.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
41,984,4798.0,4667.0,2.0,129.0,202.0,256.0,12.0,1.803178931,2.274193548,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
42,1008,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
43,1032,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
44,1056,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
45,1080,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
46,1104,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
47,1128,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
48,1152,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
49,1176,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
50,1200,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
51,1224,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
52,1248,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
53,1272,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
54,1296,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
55,1320,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
56,1344,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
57,1368,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
58,1392,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
59,1416,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
60,1440,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
61,1464,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
62,1488,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
63,1512,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
64,1536,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
65,1560,,,,,,,,,,114.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,80.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
1,24,5000.0,4991.0,9.0,0.0,0.0,0.0,4.0,1.4142135619999998,2.0,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
2,48,4999.0,4964.0,35.0,0.0,1.0,0.0,5.0,1.434860108,2.058823529,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
3,72,4997.0,4934.0,63.0,0.0,3.0,0.0,9.0,1.675921275,1.9393939390000001,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
4,96,4995.0,4880.0,115.0,0.0,5.0,1.0,9.0,1.4244162830000002,1.93442623,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
5,120,4990.0,4820.0,168.0,2.0,10.0,1.0,9.0,1.363988679,2.0,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
6,144,4980.0,4794.0,184.0,2.0,20.0,1.0,9.0,1.289545114,2.010752688,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
7,168,4968.0,4747.0,219.0,2.0,32.0,54.0,9.0,1.298558189,2.094339623,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
8,192,4955.0,4689.0,264.0,2.0,45.0,54.0,9.0,1.3180141459999999,2.144,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
9,216,4942.0,4655.0,285.0,2.0,58.0,54.0,9.0,1.29780424,2.092198582,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
10,240,4926.0,4627.0,296.0,3.0,74.0,168.0,9.0,1.273793679,2.04,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
11,264,4916.0,4597.0,316.0,3.0,84.0,168.0,9.0,1.242461742,2.00621118,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
12,288,4905.0,4559.0,341.0,5.0,95.0,168.0,9.0,1.20486171,2.016853933,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
13,312,4888.0,4535.0,346.0,7.0,112.0,280.0,9.0,1.224544365,2.022099448,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
14,336,4871.0,4492.0,370.0,9.0,129.0,280.0,9.0,1.331510547,2.050761421,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
15,360,4856.0,4455.0,387.0,14.0,144.0,280.0,11.0,1.379836747,2.028436019,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
16,384,4838.0,4434.0,387.0,17.0,162.0,359.0,11.0,1.362211494,2.013888889,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
17,408,4823.0,4416.0,384.0,23.0,177.0,359.0,11.0,1.374089095,2.02764977,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
18,432,4805.0,4404.0,372.0,29.0,195.0,359.0,11.0,1.299679048,1.9818181819999998,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
19,456,4791.0,4402.0,354.0,35.0,209.0,440.0,11.0,1.317482628,1.9906103290000001,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
20,480,4777.0,4402.0,331.0,44.0,223.0,440.0,11.0,1.335348135,2.0098039219999997,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
21,504,4763.0,4402.0,308.0,53.0,237.0,440.0,11.0,1.347008905,2.0,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
22,528,4749.0,4402.0,284.0,63.0,251.0,485.0,11.0,1.367408238,2.021505376,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
23,552,4734.0,4402.0,260.0,72.0,266.0,485.0,11.0,1.3854023430000002,2.044692737,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
24,576,4726.0,4402.0,234.0,90.0,274.0,485.0,11.0,1.393072369,2.034682081,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
25,600,4720.0,4402.0,216.0,102.0,280.0,486.0,11.0,1.396714953,2.035714286,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
26,624,4714.0,4402.0,197.0,115.0,286.0,486.0,11.0,1.4023262269999999,2.054545455,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
27,648,4710.0,4402.0,181.0,127.0,290.0,486.0,11.0,1.4023262269999999,2.054545455,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
28,672,4701.0,4402.0,162.0,137.0,299.0,486.0,11.0,1.413301093,2.050632911,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
29,696,4693.0,4402.0,143.0,148.0,307.0,486.0,11.0,1.422424984,2.051612903,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
30,720,4681.0,4402.0,119.0,160.0,319.0,486.0,6.0,1.206481851,1.986486486,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
31,744,4677.0,4402.0,107.0,168.0,323.0,486.0,6.0,1.21619027,1.993103448,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
32,768,4673.0,4402.0,97.0,174.0,327.0,486.0,6.0,1.221866501,2.0,115.0,60.0,504.0,5000.0,1.0,0.2,90.0,3.0,100.0,0.0,90.0
