day,hour,alive,uninfected,infected,recovered,deaths,quarantined,max_infected,variance_infected,mean_infected,run_no,avg_susceptibility,avg_recovery_time,initial_population,initial_infected,average_death_rate,average_recovery_rate,quarantine_delay,mass_testing_intensity,social_distancing_intensity,lockdown_intensity
29,696,4805.0,4668.0,47.0,90.0,195.0,284.0,6.0,1.111682769,1.675675676,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
30,720,4803.0,4668.0,37.0,98.0,197.0,284.0,6.0,1.111682769,1.675675676,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
31,744,4801.0,4668.0,32.0,101.0,199.0,284.0,6.0,1.111682769,1.675675676,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
32,768,4799.0,4668.0,24.0,107.0,201.0,284.0,6.0,1.111682769,1.675675676,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
33,792,4797.0,4668.0,19.0,110.0,203.0,284.0,6.0,1.115318716,1.6527777780000001,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
34,816,4796.0,4668.0,15.0,113.0,204.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
35,840,4795.0,4668.0,11.0,116.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
36,864,4795.0,4668.0,9.0,118.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
37,888,4795.0,4668.0,5.0,122.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
38,912,4795.0,4668.0,4.0,123.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
39,936,4795.0,4668.0,3.0,124.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
40,960,4795.0,4668.0,2.0,125.0,205.0,284.0,6.0,1.120505778,1.661971831,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
41,984,4794.0,4668.0,1.0,125.0,206.0,284.0,6.0,1.125738773,1.6714285709999999,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
42,1008,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
43,1032,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
44,1056,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
45,1080,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
46,1104,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
47,1128,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
48,1152,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
49,1176,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
50,1200,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
51,1224,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
52,1248,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
53,1272,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
54,1296,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
55,1320,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
56,1344,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
57,1368,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
58,1392,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
59,1416,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
60,1440,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
61,1464,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
62,1488,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
63,1512,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
64,1536,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
65,1560,,,,,,,,,,228.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,0.0,100.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
1,24,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
2,48,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
3,72,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
4,96,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
5,120,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
6,144,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
7,168,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
8,192,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
9,216,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
10,240,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
11,264,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
12,288,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
13,312,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
14,336,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
15,360,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
16,384,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
17,408,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
18,432,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
19,456,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
20,480,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
21,504,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
22,528,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
23,552,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
24,576,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
25,600,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
26,624,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
27,648,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
28,672,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
29,696,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
30,720,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
31,744,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
32,768,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
33,792,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
34,816,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
35,840,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
36,864,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
37,888,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
38,912,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
39,936,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
40,960,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
41,984,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
42,1008,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
43,1032,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
44,1056,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
45,1080,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
46,1104,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
47,1128,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
48,1152,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
49,1176,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
50,1200,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
51,1224,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
52,1248,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
53,1272,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
54,1296,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
55,1320,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
56,1344,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
57,1368,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
58,1392,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
59,1416,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
60,1440,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
61,1464,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
62,1488,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
63,1512,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
64,1536,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
65,1560,,,,,,,,,,229.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,0.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
1,24,5000.0,4998.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
2,48,5000.0,4997.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
3,72,4999.0,4997.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
4,96,4999.0,4997.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
5,120,4999.0,4997.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
6,144,4999.0,4997.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
7,168,4999.0,4997.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
8,192,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
9,216,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
10,240,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
11,264,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
12,288,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
13,312,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
14,336,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
15,360,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
16,384,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
17,408,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
18,432,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
19,456,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
20,480,4998.0,4997.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
21,504,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
22,528,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
23,552,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
24,576,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
25,600,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
26,624,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
27,648,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
28,672,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
29,696,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
30,720,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
31,744,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
32,768,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
33,792,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
34,816,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
35,840,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
36,864,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
37,888,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
38,912,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
39,936,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
40,960,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
41,984,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
42,1008,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
43,1032,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
44,1056,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
45,1080,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
46,1104,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
47,1128,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
48,1152,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
49,1176,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
50,1200,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
51,1224,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
52,1248,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
53,1272,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
54,1296,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
55,1320,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
56,1344,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
57,1368,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
58,1392,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
59,1416,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
60,1440,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
61,1464,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
62,1488,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
63,1512,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
64,1536,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
65,1560,,,,,,,,,,230.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,80.0
0,0,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
1,24,5000.0,4999.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
2,48,5000.0,4999.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
3,72,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
4,96,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
5,120,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
6,144,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
7,168,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
8,192,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
9,216,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
10,240,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
11,264,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
12,288,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
13,312,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
14,336,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
15,360,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
16,384,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
17,408,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
18,432,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
19,456,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
20,480,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
21,504,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
22,528,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
23,552,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
24,576,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
25,600,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
26,624,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
27,648,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
28,672,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
29,696,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
30,720,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
31,744,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
32,768,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
33,792,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
34,816,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
35,840,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
36,864,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
37,888,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
38,912,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
39,936,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
40,960,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
41,984,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
42,1008,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
43,1032,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
44,1056,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
45,1080,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
46,1104,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
47,1128,,,,,,,,,,231.0,100.0,504.0,5000.0,1.0,0.2,90.0,1.0,60.0,70.0,90.0
